sample_size,sample_mean,ci_lower,ci_upper
50,85.896,81.56480526782737,90.22719473217263
50,85.22640000000001,80.33301929460461,90.11978070539541
50,86.80760000000002,82.5977716440197,91.01742835598034
50,85.46899999999998,80.83191347382862,90.10608652617134
50,89.1488,84.86275302509362,93.43484697490636
50,83.4628,78.40706752229273,88.51853247770727
50,79.62460000000002,74.35384298580784,84.89535701419219
50,84.4192,79.33077113684155,89.50762886315846
50,82.0248,76.2030311324423,87.84656886755769
50,85.6692,81.18540502294942,90.15299497705058
50,88.823,84.58724265152027,93.05875734847972
50,84.7674,79.8101926728433,89.72460732715669
50,84.77499999999998,79.67911116275087,89.87088883724908
50,83.87599999999999,78.43058747024617,89.32141252975381
50,84.81880000000001,79.8995021402741,89.73809785972593
50,84.6198,80.03567784804288,89.20392215195712
50,81.1838,76.5471265126921,85.82047348730791
50,83.4902,78.36356841596123,88.61683158403878
50,83.45039999999999,78.576433028235,88.32436697176497
50,85.29700000000001,80.38408383120576,90.20991616879427
50,86.4756,82.04536630515094,90.90583369484906
50,87.7842,83.41959387423974,92.14880612576026
50,84.6084,80.0114770168627,89.20532298313731
50,85.89299999999999,81.37384898291724,90.41215101708273
50,86.45339999999999,81.50060579946066,91.40619420053932
50,83.08959999999999,78.41582889663431,87.76337110336567
50,86.2052,81.9852942131768,90.42510578682321
50,88.80940000000001,84.7952327974316,92.82356720256843
50,82.9736,78.44950803400992,87.49769196599009
50,85.5234,80.11100067762031,90.93579932237968
50,84.04539999999999,79.42180781847533,88.66899218152464
50,89.6352,85.19475945121837,94.07564054878162
50,87.11400000000002,82.84151256189092,91.38648743810911
50,82.93560000000001,77.76110605661037,88.11009394338964
50,83.49439999999998,78.64405278218392,88.34474721781605
50,86.0464,82.18970753417699,89.90309246582302
50,83.385,79.3395604166667,87.43043958333331
50,85.6766,80.95960655831534,90.39359344168464
50,80.29919999999998,75.25206418543902,85.34633581456094
50,81.76140000000001,76.56550147874924,86.95729852125078
50,87.73280000000001,83.36897625656765,92.09662374343237
50,86.9516,82.50963812162959,91.3935618783704
50,85.73539999999998,80.89466592655037,90.5761340734496
50,83.95639999999999,78.91939216677837,88.99340783322161
50,85.39859999999999,80.8582194926046,89.93898050739537
50,81.7868,76.34154096524472,87.23205903475528
50,83.0236,76.8976076065395,89.14959239346051
50,86.8444,82.40307187443034,91.28572812556965
50,84.6242,80.05551403440508,89.19288596559493
50,84.1082,79.8453696975385,88.37103030246149
50,88.57220000000001,84.70138916755883,92.44301083244119
50,85.8106,80.46053369396452,91.16066630603547
50,84.83959999999999,80.59123892002386,89.08796107997613
50,80.827,76.19462183909819,85.4593781609018
50,88.9972,84.64542756774392,93.34897243225609
50,83.5812,78.18275403139903,88.97964596860096
50,86.6248,81.81068730152025,91.43891269847974
50,84.74179999999998,80.25595979754247,89.2276402024575
50,82.71520000000001,77.33417858394301,88.096221416057
50,84.40400000000001,79.69836205183613,89.1096379481639
50,86.93540000000002,82.48280991850183,91.3879900814982
50,87.0858,82.15604496419711,92.0155550358029
50,84.8426,80.23368317683905,89.45151682316096
50,85.663,81.71500006950355,89.61099993049645
50,88.8072,84.23446994318012,93.37993005681987
50,89.81759999999998,85.65056953737843,93.98463046262154
50,86.8074,82.24317645862783,91.37162354137217
50,79.31360000000001,73.54275732060421,85.0844426793958
50,88.2398,83.8826752952361,92.59692470476391
50,84.19040000000001,79.22407682273335,89.15672317726667
50,88.6934,84.1477372733015,93.23906272669849
50,83.76559999999999,78.97853581018845,88.55266418981154
50,83.50319999999999,78.37132164099887,88.63507835900111
50,85.58580000000002,81.12524289728023,90.04635710271981
50,90.8502,87.5113850638791,94.1890149361209
50,86.449,82.40014112490938,90.49785887509061
50,81.5768,76.15594962800263,86.99765037199738
50,84.04539999999999,79.80279859856525,88.28800140143473
50,86.03740000000002,81.45341373566458,90.62138626433546
50,86.6428,81.62779779623737,91.65780220376261
50,88.5132,83.70880832000721,93.31759167999279
50,82.495,76.79848631965129,88.19151368034872
50,87.26839999999999,82.55006931713173,91.98673068286824
50,82.929,77.4167703088496,88.4412296911504
50,86.33760000000002,81.53832816893899,91.13687183106106
50,85.92699999999999,81.15158903314071,90.70241096685928
50,84.1424,79.21310009453512,89.07169990546487
50,83.531,78.64789969482503,88.41410030517498
50,81.61720000000001,76.84835497893422,86.3860450210658
50,84.384,79.13854707846882,89.62945292153118
50,87.15060000000001,82.3774161782961,91.92378382170392
50,83.3978,79.06312423083988,87.73247576916013
50,88.23080000000002,84.81306018154923,91.6485398184508
50,83.807,78.11550284090382,89.49849715909619
50,85.0024,80.36576717248217,89.63903282751782
50,86.3018,82.20561375907003,90.39798624092997
50,83.0742,78.12915868933091,88.0192413106691
50,84.64959999999999,79.98389736598483,89.31530263401515
50,87.29379999999999,83.78242548931276,90.80517451068722
50,86.4648,81.59794685801349,91.33165314198651
50,88.4682,84.8905021857647,92.04589781423529
50,86.63780000000001,82.20604416036444,91.06955583963558
50,83.87979999999999,79.07049370556791,88.68910629443207
50,83.50939999999999,78.43443175681107,88.5843682431889
50,85.54800000000002,80.97716981264892,90.11883018735111
50,87.76800000000001,83.35908649828556,92.17691350171447
50,84.9128,79.98390048536756,89.84169951463245
50,87.84500000000001,83.86971330482946,91.82028669517057
50,84.4906,79.9232585244613,89.0579414755387
50,84.8688,80.32407668689237,89.41352331310762
50,85.81400000000002,81.77000010128587,89.85799989871417
50,88.00399999999999,83.538328287928,92.46967171207199
50,82.85019999999999,78.25812964234387,87.4422703576561
50,89.48880000000001,85.87877961547252,93.0988203845275
50,87.44060000000002,83.84728930096827,91.03391069903176
50,85.35459999999999,81.08337103340781,89.62582896659217
50,85.0828,80.59419207328776,89.57140792671225
50,84.60640000000001,80.39297776016502,88.81982223983499
50,85.82099999999998,81.0657362586708,90.57626374132917
50,87.6502,83.4402425533666,91.8601574466334
50,82.97400000000002,77.61058647143446,88.33741352856558
50,84.08899999999998,79.63378203469235,88.54421796530762
50,85.44760000000001,80.60319407980546,90.29200592019455
50,80.98179999999999,75.48901098410069,86.4745890158993
50,84.98559999999999,80.15350348517582,89.81769651482416
50,86.5434,81.75552943674373,91.33127056325628
50,87.8518,83.41421732773529,92.28938267226471
50,89.199,85.07614459472563,93.32185540527436
50,86.4664,82.15869141692059,90.7741085830794
50,81.6554,76.44974439231176,86.86105560768824
50,82.0588,76.79349260286696,87.32410739713305
50,84.3584,79.49436232472486,89.22243767527515
50,88.8624,85.01938276917524,92.70541723082475
50,86.0074,81.90929146405125,90.10550853594876
50,87.25479999999999,82.75686210820291,91.75273789179707
50,82.1102,77.00661796381561,87.2137820361844
50,84.79739999999998,80.30045014112719,89.29434985887278
50,85.4962,80.94137918289819,90.05102081710181
50,83.3568,78.81931881921435,87.89428118078567
50,84.7316,79.66315046183786,89.80004953816214
50,84.198,79.20755702294876,89.18844297705122
50,83.8186,79.29775669495879,88.33944330504121
50,85.961,82.423486460351,89.498513539649
50,86.58200000000001,82.34387771162748,90.82012228837253
50,84.31479999999999,79.32126036706785,89.30833963293213
50,87.2726,83.29379003705681,91.25140996294319
50,86.1804,81.09591855746764,91.26488144253237
50,85.3372,80.97379757714876,89.70060242285123
50,84.3582,79.79351528164496,88.92288471835504
50,84.73819999999999,80.22068212802826,89.25571787197173
50,87.87979999999999,83.70278911161772,92.05681088838226
50,85.27679999999998,80.70989567707137,89.84370432292859
50,82.529,77.31873007854679,87.7392699214532
50,88.45160000000001,84.50976523642912,92.39343476357091
50,86.4832,81.69620560230284,91.27019439769715
50,87.7238,83.86646447641587,91.58113552358412
50,88.27739999999999,83.72302442677197,92.831775573228
50,85.4584,80.37196746242554,90.54483253757445
50,86.45559999999999,81.44435276660829,91.46684723339169
50,82.3864,77.83979090873912,86.93300909126087
50,85.88539999999999,81.15440143865419,90.61639856134579
50,84.43440000000001,80.24520606601033,88.6235939339897
50,84.5926,80.4469704248913,88.7382295751087
50,80.5612,75.33974808890248,85.78265191109752
50,86.07800000000002,81.99241577132476,90.16358422867528
50,85.70259999999999,80.53669974439923,90.86850025560075
50,87.41939999999998,83.24246655789487,91.59633344210509
50,87.28939999999999,82.75359395046745,91.82520604953253
50,85.21400000000001,80.87344736937797,89.55455263062206
50,83.292,78.145352667532,88.43864733246801
50,81.1668,75.82708082322824,86.50651917677175
50,87.96260000000001,83.5184900019446,92.40670999805542
50,83.7436,78.31930177206894,89.16789822793106
50,86.46900000000001,81.81371692650168,91.12428307349833
50,88.4814,84.18768688541769,92.7751131145823
50,81.47279999999999,75.95013967876494,86.99546032123504
50,85.22139999999999,80.56971389503374,89.87308610496623
50,86.22179999999999,81.72779383511948,90.71580616488049
50,87.0266,82.21573257558515,91.83746742441485
50,85.03519999999999,80.70115615582121,89.36924384417877
50,85.7256,81.43116051520387,90.02003948479613
50,80.4622,75.61627785636789,85.3081221436321
50,82.01,76.6791583061584,87.34084169384161
50,79.32,74.22586498741936,84.41413501258063
50,81.2782,76.22383668971214,86.33256331028785
50,84.51819999999998,79.54314696161094,89.49325303838901
50,87.5548,83.14352547341882,91.96607452658118
50,84.77639999999998,80.08994793867086,89.4628520613291
50,86.16939999999998,81.70231083941945,90.63648916058051
50,85.1116,80.2585424772319,89.96465752276809
50,82.8856,77.89098460766236,87.88021539233763
50,82.49339999999998,77.44445613014997,87.54234386984999
50,86.04540000000001,81.38278732929103,90.708012670709
50,86.4992,82.35614106425892,90.64225893574108
50,81.90520000000001,76.85362113757847,86.95677886242154
50,84.87100000000002,79.47989395348229,90.26210604651776
50,81.5908,76.42777635928093,86.75382364071908
50,91.00040000000001,86.6986032003062,95.30219679969383
50,78.4918,73.13567117537451,83.84792882462548
50,86.4542,81.98208743511258,90.92631256488743
50,79.1974,73.32648571798089,85.06831428201912
50,83.3088,78.21356474538183,88.40403525461818
50,89.7208,86.30522926054458,93.13637073945542
50,85.1724,80.05845520847008,90.28634479152991
50,84.417,79.46243617306226,89.37156382693775
50,85.31299999999999,80.54160951671318,90.0843904832868
50,89.9756,85.83920825929458,94.11199174070542
50,86.071,81.6980927321975,90.4439072678025
50,85.90640000000002,81.49860909516617,90.31419090483386
50,85.2728,80.65441314814967,89.89118685185034
50,84.6136,79.6206483296615,89.6065516703385
50,84.52420000000001,79.72566907053587,89.32273092946414
50,82.90619999999998,77.82705233001597,87.985347669984
50,83.4058,78.29764710367593,88.51395289632407
50,80.6798,75.8537772970215,85.5058227029785
50,85.56200000000001,80.8741965167469,90.24980348325312
50,86.97099999999999,81.90960180377002,92.03239819622996
50,88.1424,84.19213858287631,92.09266141712368
50,83.29,78.68698660232235,87.89301339767766
50,86.68540000000002,82.126886205499,91.24391379450103
50,85.49680000000001,80.71368787465902,90.279912125341
50,88.5748,84.3393562814666,92.81024371853339
50,82.311,76.93806453282752,87.68393546717249
50,85.33159999999998,81.11149906347062,89.55170093652934
50,82.44800000000001,77.01321904176443,87.88278095823559
50,87.23100000000001,82.67363284059755,91.78836715940247
50,85.65340000000002,80.76298516351672,90.54381483648332
50,80.2882,74.80973449115686,85.76666550884315
50,81.2268,75.71811158256486,86.73548841743514
50,84.79339999999998,80.70983278540733,88.87696721459263
50,85.67160000000001,81.13440603111395,90.20879396888607
50,85.0558,80.10539242701937,90.00620757298064
50,85.63,81.16307678006437,90.09692321993562
50,84.49799999999999,78.71491185832343,90.28108814167655
50,83.5708,78.57729959909645,88.56430040090356
50,86.37380000000002,81.874065877643,90.87353412235703
50,80.0104,74.56481173908126,85.45598826091874
50,86.8958,81.95734027484033,91.83425972515965
50,84.3826,78.94090783571727,89.82429216428272
50,86.70640000000002,82.75295873225163,90.6598412677484
50,84.47319999999999,78.8794376336151,90.06696236638489
50,84.0482,78.94887770789255,89.14752229210744
50,84.6366,79.56713194182112,89.70606805817889
50,84.64540000000001,80.15051095413291,89.1402890458671
50,89.1432,85.06151709957963,93.22488290042035
50,85.78880000000001,81.4427007684702,90.13489923152981
50,83.1068,78.36176027612161,87.8518397238784
50,88.92479999999999,84.81540109368,93.03419890631999
50,82.888,77.64605787868658,88.12994212131343
50,87.0864,82.49478328272752,91.67801671727247
50,84.49940000000001,79.90331718153644,89.09548281846358
50,85.1168,80.39119888230249,89.8424011176975
50,84.5514,79.91311907673371,89.1896809232663
50,84.52680000000001,79.87590015721861,89.17769984278141
50,85.0548,80.20133123054615,89.90826876945385
50,87.73780000000001,83.76528005803068,91.71031994196933
50,87.89880000000001,84.16834707962909,91.62925292037093
50,83.6,78.68080231127067,88.51919768872932
50,84.56960000000001,79.90089870834983,89.23830129165019
50,80.57300000000001,75.8842980339544,85.26170196604562
50,83.9218,79.54477889587176,88.29882110412825
50,85.5592,80.88847412225637,90.22992587774364
50,87.384,83.00489030272134,91.76310969727867
50,82.3576,77.11268375025722,87.60251624974279
50,81.5328,76.64129680562876,86.42430319437123
50,88.2676,84.47826088257912,92.05693911742088
50,79.3666,74.67417505427142,84.0590249457286
50,87.10960000000003,82.85815037086692,91.36104962913313
50,82.22359999999999,76.9836296152043,87.46357038479569
50,86.7914,82.50633587558646,91.07646412441353
50,80.70139999999999,76.15950837399922,85.24329162600077
50,85.07740000000001,80.71670503322969,89.43809496677034
50,85.80760000000001,80.64990923458802,90.96529076541199
50,87.2202,82.4101740707493,92.0302259292507
50,87.77259999999998,83.51346586099756,92.03173413900241
50,86.79180000000001,81.53973035853637,92.04386964146364
50,87.34360000000001,82.703513370988,91.98368662901201
50,87.00499999999998,82.67786295978506,91.3321370402149
50,85.57700000000001,81.23475006062526,89.91924993937477
50,83.4218,78.0446404382626,88.7989595617374
50,84.7688,80.45667008777518,89.08092991222482
50,85.075,79.98647861838039,90.16352138161962
50,85.2276,80.48426609908009,89.9709339009199
50,84.6856,79.55609029284707,89.81510970715291
50,82.1912,77.33263891433852,87.04976108566147
50,87.90519999999998,83.33364703164622,92.47675296835374
50,85.94539999999999,80.96658901822373,90.92421098177626
50,86.86319999999999,82.9362352895418,90.79016471045819
50,79.12580000000001,73.602642695756,84.64895730424402
50,89.35040000000001,84.49782741578697,94.20297258421304
50,85.34180000000002,80.47844094169639,90.20515905830365
50,85.709,81.4829282025976,89.9350717974024
50,85.47720000000001,80.91358641498385,90.04081358501617
50,85.7578,81.12070376777191,90.39489623222809
50,84.5958,79.79437012070112,89.39722987929888
50,84.8988,80.44564142129386,89.35195857870613
50,86.963,82.66892681925424,91.25707318074575
50,81.167,76.0388686742245,86.2951313257755
50,85.2472,79.85512714650999,90.63927285349003
50,80.86160000000001,75.56992767355197,86.15327232644805
50,85.4776,81.2069416170787,89.74825838292129
50,83.36959999999999,78.29903971535136,88.44016028464863
50,87.43719999999999,83.59556591688587,91.2788340831141
50,84.32300000000001,79.61205072479018,89.03394927520984
50,86.04,81.79756762071568,90.28243237928433
50,87.493,82.93413106711763,92.05186893288236
50,81.10560000000001,76.45230079374043,85.75889920625958
50,79.95779999999999,74.77432821628746,85.14127178371253
50,85.5994,80.9845305681985,90.21426943180151
50,86.86840000000001,82.1155153957101,91.62128460428991
50,84.175,79.12297362524698,89.22702637475301
50,88.36820000000002,84.06472006501903,92.671679934981
50,81.36919999999999,76.41346681902425,86.32493318097573
50,84.1894,79.2835942103895,89.09520578961052
50,85.4594,80.95485511850798,89.96394488149203
50,82.8822,77.89284762890573,87.87155237109427
50,86.01999999999998,81.38483236946061,90.65516763053935
50,83.0248,78.53156713498355,87.51803286501645
50,88.9472,85.07554625105188,92.81885374894811
50,89.0558,85.06355033453268,93.04804966546733
50,80.17599999999999,75.08841346837224,85.26358653162774
50,85.5684,80.8091131521523,90.32768684784769
50,83.4068,78.58672787004343,88.22687212995658
50,85.87559999999999,81.2904254231953,90.46077457680468
50,87.38259999999998,83.52062603452377,91.24457396547619
50,83.3064,79.060755955578,87.55204404442199
50,84.3792,79.13680810734031,89.62159189265968
50,83.3336,77.96022877054489,88.70697122945512
50,89.028,85.1859655755837,92.87003442441632
50,83.223,78.49007005232488,87.95592994767512
50,85.195,80.9088319486049,89.48116805139509
50,83.82220000000001,78.63720359871446,89.00719640128555
50,89.3078,85.31936806093623,93.29623193906377
50,84.89300000000001,79.35856339691203,90.427436603088
50,85.8002,81.20904149451754,90.39135850548247
50,86.58200000000001,81.70500446454993,91.45899553545009
50,85.92120000000001,81.30764481286894,90.53475518713108
50,89.3724,85.48652785763402,93.25827214236598
50,89.06620000000001,84.81798353198617,93.31441646801385
50,87.1014,81.99031991219702,92.21248008780297
50,84.01459999999999,79.89385187352393,88.13534812647605
50,83.49099999999999,79.03019999408177,87.9518000059182
50,87.6754,83.34686688807213,92.00393311192786
50,84.3618,79.06793983241114,89.65566016758886
50,85.74879999999999,80.41003299846265,91.08756700153732
50,81.59320000000001,76.80777926744327,86.37862073255675
50,83.08840000000001,77.94172395726174,88.23507604273827
50,82.9152,77.88588027327114,87.94451972672886
50,85.63560000000001,81.62412220440198,89.64707779559804
50,84.69879999999999,79.9408984979611,89.45670150203888
50,83.35140000000001,78.304857721416,88.39794227858403
50,82.3802,77.29487291529207,87.46552708470793
50,79.4354,73.88101823578393,84.98978176421608
50,89.67200000000001,85.98860648119158,93.35539351880844
50,82.7386,77.28189577595268,88.19530422404733
50,79.33539999999999,73.80220511745193,84.86859488254805
50,83.23780000000001,78.53471337900906,87.94088662099095
50,87.8126,83.44760522524757,92.17759477475244
50,86.23440000000001,81.770638870305,90.69816112969501
50,87.3362,83.42961303203116,91.24278696796885
50,85.85199999999999,81.15309379127439,90.55090620872559
50,85.21860000000001,80.56250378347526,89.87469621652475
50,86.15720000000002,81.97735208318008,90.33704791681996
50,86.03139999999999,80.80954521137019,91.25325478862979
50,85.34479999999999,80.30054081442437,90.38905918557562
50,89.7296,85.89463503762343,93.56456496237658
50,84.3466,79.71743230434498,88.97576769565501
50,87.12860000000002,82.69822541250338,91.55897458749666
50,83.0542,78.0781344342519,88.0302655657481
50,87.20539999999997,82.89555744117534,91.5152425588246
50,87.57799999999999,82.6486705293316,92.50732947066838
50,85.3458,80.976035742809,89.71556425719099
50,89.751,86.14971256953851,93.3522874304615
50,81.92880000000001,76.9990754177638,86.85852458223621
50,85.19239999999999,80.18746753535913,90.19733246464085
50,86.5308,81.94014037669704,91.12145962330295
50,86.7924,82.74142144409329,90.84337855590671
50,85.61740000000002,81.88650903621992,89.34829096378012
50,87.0474,82.4749461329811,91.61985386701889
50,87.7634,83.9830371535928,91.5437628464072
50,86.67360000000001,81.96741964664167,91.37978035335834
50,84.29620000000001,79.6365739654878,88.95582603451223
50,88.39519999999999,84.2643162725557,92.52608372744427
50,82.67479999999999,78.2318921235677,87.11770787643228
50,86.5836,82.18424717251094,90.98295282748907
50,81.35820000000001,76.41170736181849,86.30469263818154
50,87.92119999999998,83.68500869526598,92.15739130473399
50,82.573,77.92844341164842,87.21755658835157
50,81.245,76.20382095679989,86.28617904320012
50,86.85580000000002,83.02286098401972,90.68873901598032
50,81.47240000000001,76.61968360676045,86.32511639323957
50,78.8638,73.42815576992902,84.29944423007097
50,86.316,81.79142085192446,90.84057914807555
50,88.7124,84.46983292017487,92.95496707982514
50,83.1006,77.84036346077707,88.36083653922293
50,83.59919999999998,79.10002865075977,88.0983713492402
50,86.0878,81.74125072723845,90.43434927276155
50,86.53580000000002,82.53861198407883,90.53298801592122
50,85.2756,81.16909765657245,89.38210234342755
50,86.06079999999999,81.39930874184836,90.72229125815161
50,86.74600000000001,82.5573512326766,90.93464876732342
50,86.0882,81.5188835880644,90.6575164119356
50,86.9566,81.5751837481109,92.33801625188909
50,83.72,78.70607669081387,88.73392330918612
50,85.01459999999999,79.89551112963878,90.1336888703612
50,84.729,79.9697274544107,89.4882725455893
50,81.899,76.81199032263551,86.98600967736449
50,82.8774,78.66641127833189,87.0883887216681
50,85.72879999999999,80.71761783441232,90.73998216558766
50,88.7166,85.08869668936781,92.34450331063219
50,86.9886,82.39823487605442,91.5789651239456
50,83.29259999999998,78.2413822498316,88.34381775016836
50,82.26540000000001,77.28477217689819,87.24602782310184
50,87.477,83.28488165796814,91.66911834203187
50,86.8776,82.40696653190894,91.34823346809107
50,88.1158,84.11759607970978,92.1140039202902
50,86.5724,81.87734421796546,91.26745578203455
50,86.71700000000001,82.7739479701125,90.66005202988752
50,82.8848,78.12963145585101,87.63996854414899
50,87.43360000000001,82.55250890804773,92.3146910919523
50,87.37759999999999,83.81357382686153,90.94162617313845
50,84.4938,79.20028433882509,89.7873156611749
50,80.72659999999999,75.25355057554785,86.19964942445213
50,87.0406,82.90250265317792,91.17869734682208
50,84.83820000000001,80.3972806329788,89.27911936702122
50,84.3168,78.89373888033852,89.73986111966148
50,82.9782,77.90741847013855,88.04898152986145
50,87.641,83.31830318601918,91.96369681398083
50,86.5758,81.90507710166574,91.24652289833426
50,85.5068,80.5615429063815,90.45205709361849
50,83.88600000000001,79.56046110936454,88.21153889063548
50,84.5028,80.63095116992618,88.37464883007381
50,90.4998,86.30765165147224,94.69194834852775
50,85.96619999999999,81.0227455183744,90.90965448162557
50,85.67120000000001,81.27313891130376,90.06926108869627
50,81.9924,76.71126440973005,87.27353559026996
50,86.0934,81.89659233177217,90.29020766822784
50,84.6666,79.54269906862984,89.79050093137016
50,85.0704,79.93261796333711,90.2081820366629
50,84.6522,79.44592170381335,89.85847829618663
50,79.2958,74.68558918978492,83.90601081021508
50,83.92699999999999,78.39806483264634,89.45593516735364
50,83.66720000000001,78.4666855030157,88.86771449698432
50,83.2114,78.13125203964137,88.29154796035863
50,82.723,77.7990927142766,87.6469072857234
50,84.34400000000001,79.60333565297016,89.08466434702986
50,83.09440000000001,78.08083890180085,88.10796109819917
50,87.3126,82.6267973377002,91.99840266229981
50,81.0812,75.45605740405595,86.70634259594404
50,82.00479999999999,76.30842973014708,87.7011702698529
50,84.21520000000001,79.52894793967889,88.90145206032113
50,89.0038,85.22879896637048,92.77880103362952
50,88.49759999999998,84.94063672939737,92.05456327060259
50,83.193,77.8954426735334,88.4905573264666
50,84.80300000000001,79.96669260182938,89.63930739817064
50,85.6674,81.74688444150313,89.58791555849687
50,89.22079999999998,85.46895492928824,92.97264507071172
50,89.05940000000001,84.97061552255735,93.14818447744267
50,84.47120000000001,79.52000869455604,89.42239130544398
50,82.8848,78.0960524013826,87.6735475986174
50,85.61720000000001,80.87952705361124,90.35487294638878
50,87.917,83.23024409869684,92.60375590130316
50,86.64120000000001,81.97116711524384,91.31123288475618
50,86.3506,81.75164629493011,90.94955370506989
50,83.68180000000001,79.11991121797298,88.24368878202704
50,81.4936,76.16205225369443,86.82514774630557
50,84.48219999999999,79.83958991051972,89.12481008948026
50,86.2498,81.51315598567255,90.98644401432743
50,81.1436,75.67880807891683,86.60839192108318
50,86.93680000000002,81.95191998295006,91.92168001704998
50,89.5114,85.40602808311645,93.61677191688354
50,84.3682,79.2159957656568,89.5204042343432
50,84.77199999999999,79.89243994376541,89.65156005623457
50,85.09239999999998,79.50400280040725,90.68079719959272
50,86.7852,82.07330801226684,91.49709198773317
50,83.96699999999998,78.80379100326162,89.13020899673835
50,82.6786,77.13124579418837,88.22595420581163
50,85.55220000000001,80.66398626181875,90.44041373818128
50,86.26600000000002,81.5725807329837,90.95941926701634
50,87.20939999999999,83.14943980229164,91.26936019770834
50,84.00399999999999,79.248540207635,88.75945979236498
50,83.5002,78.48493412133874,88.51546587866127
50,82.70380000000002,77.34777694068595,88.05982305931408
50,88.5766,83.67556140254986,93.47763859745014
50,85.3326,80.6287583089972,90.03644169100279
50,87.15979999999999,82.5836468487097,91.73595315129027
50,79.7448,75.0278113906366,84.4617886093634
50,82.63380000000001,78.11382283644,87.15377716356002
50,82.74199999999999,78.43797843574174,87.04602156425824
50,86.7034,81.99440533131583,91.41239466868417
50,86.514,81.52067076286772,91.50732923713227
50,85.475,81.13613072407107,89.81386927592892
50,87.4086,82.9610661794725,91.85613382052752
50,83.20400000000001,78.5652373380825,87.84276266191752
50,85.43740000000001,80.82398483485218,90.05081516514784
50,85.65939999999999,80.7145399284736,90.60426007152638
50,89.8218,85.96876238622252,93.67483761377747
50,87.5166,83.21702256298413,91.81617743701587
50,88.15580000000001,84.11233400525936,92.19926599474067
50,85.70320000000001,80.74230777924133,90.66409222075869
50,88.89399999999999,84.69217852830465,93.09582147169533
50,85.10539999999999,79.99384073118034,90.21695926881964
50,77.3518,71.59943197905558,83.10416802094441
50,81.616,76.23534331264297,86.99665668735703
50,83.0606,77.7552481794535,88.36595182054648
50,84.294,79.73928517511798,88.84871482488201
50,84.4908,79.18994486526711,89.79165513473288
50,86.096,81.31892020514624,90.87307979485377
50,85.4904,81.07722702733554,89.90357297266445
50,83.2732,78.22355984581237,88.32284015418763
50,84.14620000000001,79.70044355674943,88.59195644325058
50,86.40119999999999,81.89156684748038,90.9108331525196
50,87.09400000000001,82.829706449129,91.35829355087101
50,87.53379999999999,83.69971069348873,91.36788930651124
50,84.3818,79.10980496157441,89.65379503842559
50,84.91720000000001,80.18682527186863,89.64757472813139
50,80.73819999999999,75.30160184376442,86.17479815623557
50,85.3874,81.09038969742728,89.68441030257272
50,86.4206,82.02525776707023,90.81594223292976
50,83.6324,78.43772567215076,88.82707432784925
50,86.0868,80.89258239127547,91.28101760872453
50,86.8664,82.7436132995344,90.9891867004656
50,82.65620000000001,77.8712645445624,87.44113545543763
50,84.37320000000001,79.890304635218,88.85609536478202
50,84.6484,80.0809394345549,89.21586056544508
50,87.50400000000002,83.72894371877719,91.27905628122285
50,82.8778,78.08483294351566,87.67076705648432
50,80.84,75.86515742850088,85.81484257149913
50,82.4074,78.083542056957,86.73125794304299
50,81.59060000000001,75.75040015405501,87.430799845945
50,86.68100000000003,82.12831261270887,91.23368738729118
50,86.3486,81.39930105425668,91.29789894574333
50,85.32820000000001,80.64885334693145,90.00754665306857
50,83.67100000000002,78.82630476781048,88.51569523218956
50,86.6998,82.39794435127537,91.00165564872462
50,87.2442,83.37658648018912,91.1118135198109
50,82.4484,77.44804283474711,87.4487571652529
50,86.1796,80.98504769849643,91.37415230150356
50,87.42599999999999,82.82036672098178,92.0316332790182
50,86.4566,81.47897238716112,91.43422761283887
50,85.6876,81.455132797479,89.92006720252101
50,86.7006,82.41551708918298,90.985682910817
50,83.7456,78.67746711281403,88.81373288718596
50,82.6208,77.20438875643438,88.03721124356562
50,85.33760000000001,81.29245743108899,89.38274256891103
50,84.74340000000001,80.61225572315661,88.87454427684341
50,87.2676,82.88669524782654,91.64850475217347
50,86.38059999999997,82.6393499140827,90.12185008591725
50,84.48280000000001,79.53747776130373,89.42812223869629
50,86.765,82.430172596008,91.099827403992
50,87.8406,83.67428688332525,92.00691311667474
50,85.3118,80.62044106216717,90.00315893783284
50,86.9474,82.72618857752707,91.16861142247294
50,85.32260000000001,80.34362788137793,90.30157211862209
50,84.99500000000002,79.92215740863175,90.06784259136829
50,82.02199999999999,77.12181328355744,86.92218671644254
50,87.25759999999998,82.23997960754143,92.27522039245854
50,83.0026,77.79044730434573,88.21475269565427
50,83.573,78.7712505779664,88.37474942203359
50,87.167,83.06465009137446,91.26934990862554
50,84.491,79.6502194108801,89.3317805891199
50,85.36560000000001,80.88427190625637,89.84692809374366
50,87.0864,82.30791354356465,91.86488645643534
50,81.7492,76.58427176481376,86.91412823518624
50,82.3242,77.76173915705307,86.88666084294694
50,88.94120000000001,85.05037260553698,92.83202739446304
50,84.3348,80.00980335943899,88.65979664056101
50,88.053,83.34036411879721,92.76563588120278
50,86.98780000000001,81.99184662170032,91.9837533782997
50,89.3926,84.8687674268364,93.9164325731636
50,88.0918,83.4351966907644,92.74840330923561
50,84.03,78.29647670764302,89.76352329235698
50,87.5546,83.37820491655111,91.73099508344887
50,85.4282,80.90749610237698,89.94890389762303
50,88.30760000000001,84.12041650485486,92.49478349514516
50,90.0208,86.6225592926598,93.41904070734019
50,84.6884,80.18424225097566,89.19255774902435
